source,table_name,row_identifier,target_column,check_id,issue_code,missing_class,missing_information_area,outlier_metric,outlier_consensus_score,cleaning_action,old_value,new_value,reason
missing_values,lap,lap_id=55995,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56020,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56042,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56059,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56086,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56098,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56111,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56131,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56154,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56165,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56187,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56210,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56227,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56242,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56266,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56283,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56306,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56322,missing_information_areas,,,,SECTOR_INFORMATION|SPEED_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56323,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56327,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56340,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56379,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56391,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56414,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56432,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56435,missing_information_areas,,,,SECTOR_INFORMATION,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56444,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56455,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56458,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56461,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56464,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56467,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56471,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56474,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56477,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56479,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56482,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56485,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56489,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56492,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56495,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56498,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56501,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56504,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56507,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56510,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56513,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56516,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56519,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56527,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56530,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56533,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56536,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56542,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56545,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56548,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56551,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56554,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56563,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56567,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56569,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56572,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56579,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56582,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56585,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56588,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56591,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56597,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56600,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56603,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56606,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56609,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56612,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56615,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56618,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56621,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
missing_values,lap,lap_id=56624,missing_information_areas,,,,SPEED_INFORMATION,,,ADD_FLAG,NONE,SPEED_INFORMATION,Missing information areas aggregated from the focused missing value output.
