result_id,session_id,driver_id,team_id,position,classified_position,grid_position,q1_ms,q2_ms,q3_ms,time_ms,status,points,laps,missing_information_areas
600,30,mick_schumacher,haas,20.0,R,14.0,,,,,Oil leak,0.0,32.0,RACE_CONTEXT_INFORMATION
601,31,hamilton,mercedes,1.0,,,84585.0,83082.0,82868.0,,,,,NONE
602,31,bottas,mercedes,2.0,,,85047.0,83579.0,82998.0,,,,,NONE
603,31,max_verstappen,red_bull,3.0,,,84592.0,83732.0,83196.0,,,,,NONE
604,31,leclerc,ferrari,4.0,,,84869.0,84015.0,83265.0,,,,,NONE
605,31,gasly,alphatauri,5.0,,,84704.0,83817.0,83326.0,,,,,NONE
606,31,alonso,alpine,6.0,,,85174.0,83914.0,83477.0,,,,,NONE
607,31,perez,red_bull,7.0,,,84963.0,83961.0,83706.0,,,,,NONE
608,31,norris,mclaren,8.0,,,85138.0,84642.0,83954.0,,,,,NONE
609,31,stroll,aston_martin,9.0,,,85511.0,84601.0,84305.0,,,,,NONE
610,31,tsunoda,alphatauri,10.0,,,85409.0,84054.0,84368.0,,,,,NONE
611,31,vettel,aston_martin,11.0,,,85787.0,84795.0,,,,,,NONE
612,31,ocon,alpine,12.0,,,85422.0,84842.0,,,,,,NONE
613,31,russell,williams,13.0,,,85417.0,85007.0,,,,,,NONE
614,31,mick_schumacher,haas,14.0,,,85555.0,85200.0,,,,,,NONE
615,31,sainz,ferrari,15.0,,,85177.0,,,,,,,QUALIFYING_INFORMATION
616,31,ricciardo,mclaren,16.0,,,85881.0,,,,,,,NONE
617,31,latifi,williams,17.0,,,86086.0,,,,,,,NONE
618,31,giovinazzi,alfa,18.0,,,86430.0,,,,,,,NONE
619,31,raikkonen,alfa,19.0,,,87525.0,,,,,,,NONE
620,31,mazepin,haas,20.0,,,88449.0,,,,,,,NONE
621,32,bottas,mercedes,1.0,1,1.0,,,,5464103.0,Finished,26.0,58.0,NONE
622,32,max_verstappen,red_bull,2.0,2,2.0,,,,14584.0,Finished,18.0,58.0,NONE
623,32,perez,red_bull,3.0,3,6.0,,,,33471.0,Finished,15.0,58.0,NONE
624,32,leclerc,ferrari,4.0,4,3.0,,,,37814.0,Finished,12.0,58.0,NONE
625,32,hamilton,mercedes,5.0,5,11.0,,,,41812.0,Finished,10.0,58.0,NONE
626,32,gasly,alphatauri,6.0,6,4.0,,,,44292.0,Finished,8.0,58.0,NONE
627,32,norris,mclaren,7.0,7,7.0,,,,47213.0,Finished,6.0,58.0,NONE
628,32,sainz,ferrari,8.0,8,19.0,,,,51526.0,Finished,4.0,58.0,NONE
629,32,stroll,aston_martin,9.0,9,8.0,,,,82018.0,Finished,2.0,58.0,NONE
630,32,ocon,alpine,10.0,10,12.0,,,,,+1 Lap,1.0,57.0,RACE_CONTEXT_INFORMATION
631,32,giovinazzi,alfa,11.0,11,16.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
632,32,raikkonen,alfa,12.0,12,17.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
633,32,ricciardo,mclaren,13.0,13,20.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
634,32,tsunoda,alphatauri,14.0,14,9.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
635,32,russell,williams,15.0,15,13.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
636,32,alonso,alpine,16.0,16,5.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
637,32,latifi,williams,17.0,17,15.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
638,32,vettel,aston_martin,18.0,18,10.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
639,32,mick_schumacher,haas,19.0,19,14.0,,,,,+2 Laps,0.0,56.0,RACE_CONTEXT_INFORMATION
640,32,mazepin,haas,20.0,20,18.0,,,,,+2 Laps,0.0,56.0,RACE_CONTEXT_INFORMATION
641,33,max_verstappen,red_bull,1.0,,,94352.0,93464.0,92910.0,,,,,NONE
642,33,hamilton,mercedes,2.0,,,94579.0,93797.0,93119.0,,,,,NONE
643,33,perez,red_bull,3.0,,,94369.0,94178.0,93134.0,,,,,NONE
644,33,bottas,mercedes,4.0,,,94590.0,93959.0,93475.0,,,,,NONE
645,33,leclerc,ferrari,5.0,,,94153.0,93928.0,93606.0,,,,,NONE
646,33,sainz,ferrari,6.0,,,94558.0,94126.0,93792.0,,,,,NONE
647,33,ricciardo,mclaren,7.0,,,94407.0,94643.0,93808.0,,,,,NONE
648,33,norris,mclaren,8.0,,,94551.0,93880.0,93887.0,,,,,NONE
649,33,gasly,alphatauri,9.0,,,94567.0,94583.0,94118.0,,,,,NONE
650,33,tsunoda,alphatauri,10.0,,,95360.0,95137.0,94918.0,,,,,NONE
651,33,ocon,alpine,11.0,,,95747.0,95377.0,,,,,,NONE
652,33,vettel,aston_martin,12.0,,,95281.0,95500.0,,,,,,NONE
653,33,giovinazzi,alfa,13.0,,,95920.0,95794.0,,,,,,NONE
654,33,alonso,alpine,14.0,,,95756.0,104549.0,,,,,,NONE
655,33,russell,williams,15.0,,,95746.0,,,,,,,QUALIFYING_INFORMATION
656,33,stroll,aston_martin,16.0,,,95983.0,,,,,,,NONE
657,33,latifi,williams,17.0,,,95995.0,,,,,,,NONE
658,33,raikkonen,alfa,18.0,,,96311.0,,,,,,,NONE
659,33,mick_schumacher,haas,19.0,,,96499.0,,,,,,,NONE
660,33,mazepin,haas,20.0,,,96796.0,,,,,,,NONE
661,34,max_verstappen,red_bull,1.0,1,1.0,,,,5676552.0,Finished,25.0,56.0,NONE
662,34,hamilton,mercedes,2.0,2,2.0,,,,1333.0,Finished,19.0,56.0,NONE
663,34,perez,red_bull,3.0,3,3.0,,,,42223.0,Finished,15.0,56.0,NONE
664,34,leclerc,ferrari,4.0,4,4.0,,,,52246.0,Finished,12.0,56.0,NONE
665,34,ricciardo,mclaren,5.0,5,6.0,,,,76854.0,Finished,10.0,56.0,NONE
666,34,bottas,mercedes,6.0,6,9.0,,,,80128.0,Finished,8.0,56.0,NONE
667,34,sainz,ferrari,7.0,7,5.0,,,,83545.0,Finished,6.0,56.0,NONE
668,34,norris,mclaren,8.0,8,7.0,,,,84395.0,Finished,4.0,56.0,NONE
669,34,tsunoda,alphatauri,9.0,9,10.0,,,,,+1 Lap,2.0,55.0,RACE_CONTEXT_INFORMATION
670,34,vettel,aston_martin,10.0,10,18.0,,,,,+1 Lap,1.0,55.0,RACE_CONTEXT_INFORMATION
671,34,giovinazzi,alfa,11.0,11,12.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
672,34,stroll,aston_martin,12.0,12,13.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
673,34,raikkonen,alfa,13.0,13,15.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
674,34,russell,williams,14.0,14,20.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
675,34,latifi,williams,15.0,15,14.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
676,34,mick_schumacher,haas,16.0,16,16.0,,,,,+2 Laps,0.0,54.0,RACE_CONTEXT_INFORMATION
677,34,mazepin,haas,17.0,17,17.0,,,,,+2 Laps,0.0,54.0,RACE_CONTEXT_INFORMATION
678,34,alonso,alpine,18.0,R,19.0,,,,,Rear wing,0.0,49.0,RACE_CONTEXT_INFORMATION
679,34,ocon,alpine,19.0,R,11.0,,,,,Mechanical,0.0,40.0,RACE_CONTEXT_INFORMATION
680,34,gasly,alphatauri,20.0,R,8.0,,,,,Suspension,0.0,14.0,RACE_CONTEXT_INFORMATION
681,35,bottas,mercedes,1.0,,,76727.0,76864.0,75875.0,,,,,NONE
682,35,hamilton,mercedes,2.0,,,77207.0,76474.0,76020.0,,,,,NONE
683,35,max_verstappen,red_bull,3.0,,,76788.0,76483.0,76225.0,,,,,NONE
684,35,perez,red_bull,4.0,,,77003.0,77055.0,76342.0,,,,,NONE
685,35,gasly,alphatauri,5.0,,,76908.0,76955.0,76456.0,,,,,NONE
686,35,sainz,ferrari,6.0,,,77517.0,77248.0,76761.0,,,,,NONE
687,35,ricciardo,mclaren,7.0,,,77719.0,77092.0,76763.0,,,,,NONE
688,35,leclerc,ferrari,8.0,,,76748.0,77034.0,76837.0,,,,,NONE
689,35,tsunoda,alphatauri,9.0,,,77330.0,76701.0,77158.0,,,,,NONE
690,35,norris,mclaren,10.0,,,77569.0,77473.0,96830.0,,,,,NONE
691,35,vettel,aston_martin,11.0,,,77502.0,77746.0,,,,,,NONE
692,35,raikkonen,alfa,12.0,,,77606.0,77958.0,,,,,,NONE
693,35,russell,williams,13.0,,,77958.0,78172.0,,,,,,NONE
694,35,giovinazzi,alfa,14.0,,,77897.0,78290.0,,,,,,NONE
695,35,ocon,alpine,15.0,,,78126.0,78405.0,,,,,,NONE
696,35,alonso,alpine,16.0,,,78452.0,,,,,,,NONE
697,35,latifi,williams,17.0,,,78756.0,,,,,,,NONE
698,35,mick_schumacher,haas,18.0,,,78858.0,,,,,,,NONE
699,35,mazepin,haas,19.0,,,79303.0,,,,,,,NONE
700,35,stroll,aston_martin,20.0,,,80873.0,,,,,,,NONE
701,36,max_verstappen,red_bull,1.0,1,3.0,,,,5919086.0,Finished,25.0,71.0,NONE
702,36,hamilton,mercedes,2.0,2,2.0,,,,16555.0,Finished,18.0,71.0,NONE
703,36,perez,red_bull,3.0,3,4.0,,,,17752.0,Finished,15.0,71.0,NONE
704,36,gasly,alphatauri,4.0,4,5.0,,,,63845.0,Finished,12.0,71.0,NONE
705,36,leclerc,ferrari,5.0,5,8.0,,,,81037.0,Finished,10.0,71.0,NONE
706,36,sainz,ferrari,6.0,6,6.0,,,,,+1 Lap,8.0,70.0,RACE_CONTEXT_INFORMATION
707,36,vettel,aston_martin,7.0,7,9.0,,,,,+1 Lap,6.0,70.0,RACE_CONTEXT_INFORMATION
708,36,raikkonen,alfa,8.0,8,10.0,,,,,+1 Lap,4.0,70.0,RACE_CONTEXT_INFORMATION
709,36,alonso,alpine,9.0,9,12.0,,,,,+1 Lap,2.0,70.0,RACE_CONTEXT_INFORMATION
710,36,norris,mclaren,10.0,10,18.0,,,,,+1 Lap,1.0,70.0,RACE_CONTEXT_INFORMATION
711,36,giovinazzi,alfa,11.0,11,11.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
712,36,ricciardo,mclaren,12.0,12,7.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
713,36,ocon,alpine,13.0,13,19.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
714,36,stroll,aston_martin,14.0,14,20.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
715,36,bottas,mercedes,15.0,15,1.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
716,36,russell,williams,16.0,16,16.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
717,36,latifi,williams,17.0,17,13.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
718,36,mazepin,haas,18.0,18,15.0,,,,,+3 Laps,0.0,68.0,RACE_CONTEXT_INFORMATION
719,36,mick_schumacher,haas,19.0,R,14.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
720,36,tsunoda,alphatauri,20.0,R,17.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
721,37,hamilton,mercedes,1.0,,,68733.0,68068.0,67934.0,,,,,NONE
722,37,max_verstappen,red_bull,2.0,,,69329.0,68499.0,68372.0,,,,,NONE
723,37,bottas,mercedes,3.0,,,69040.0,68426.0,68469.0,,,,,NONE
724,37,perez,red_bull,4.0,,,69172.0,68973.0,68483.0,,,,,NONE
725,37,gasly,alphatauri,5.0,,,69347.0,68903.0,68777.0,,,,,NONE
726,37,sainz,ferrari,6.0,,,69046.0,69031.0,68826.0,,,,,NONE
727,37,leclerc,ferrari,7.0,,,69155.0,68859.0,68960.0,,,,,NONE
728,37,norris,mclaren,8.0,,,69365.0,69030.0,68980.0,,,,,NONE
729,37,ricciardo,mclaren,9.0,,,69374.0,69093.0,69039.0,,,,,NONE
730,37,alonso,alpine,10.0,,,69391.0,69137.0,69113.0,,,,,NONE
731,37,ocon,alpine,11.0,,,69430.0,69189.0,,,,,,NONE
732,37,vettel,aston_martin,12.0,,,69451.0,69399.0,,,,,,NONE
733,37,tsunoda,alphatauri,13.0,,,69350.0,69483.0,,,,,,NONE
734,37,raikkonen,alfa,14.0,,,69598.0,69503.0,,,,,,NONE
735,37,giovinazzi,alfa,15.0,,,69342.0,70227.0,,,,,,NONE
736,37,stroll,aston_martin,16.0,,,69663.0,,,,,,,NONE
737,37,latifi,williams,17.0,,,69897.0,,,,,,,NONE
738,37,russell,williams,18.0,,,69953.0,,,,,,,NONE
739,37,mick_schumacher,haas,19.0,,,70329.0,,,,,,,NONE
740,37,mazepin,haas,20.0,,,70589.0,,,,,,,NONE
741,38,hamilton,mercedes,1.0,1,10.0,,,,5542851.0,Finished,25.0,71.0,NONE
742,38,max_verstappen,red_bull,2.0,2,2.0,,,,10496.0,Finished,18.0,71.0,NONE
743,38,bottas,mercedes,3.0,3,1.0,,,,13576.0,Finished,15.0,71.0,NONE
744,38,perez,red_bull,4.0,4,4.0,,,,39940.0,Finished,13.0,71.0,NONE
745,38,leclerc,ferrari,5.0,5,6.0,,,,49517.0,Finished,10.0,71.0,NONE
746,38,sainz,ferrari,6.0,6,3.0,,,,51820.0,Finished,8.0,71.0,NONE
747,38,gasly,alphatauri,7.0,7,7.0,,,,,+1 Lap,6.0,70.0,RACE_CONTEXT_INFORMATION
748,38,ocon,alpine,8.0,8,8.0,,,,,+1 Lap,4.0,70.0,RACE_CONTEXT_INFORMATION
749,38,alonso,alpine,9.0,9,12.0,,,,,+1 Lap,2.0,70.0,RACE_CONTEXT_INFORMATION
750,38,norris,mclaren,10.0,10,5.0,,,,,+1 Lap,1.0,70.0,RACE_CONTEXT_INFORMATION
751,38,vettel,aston_martin,11.0,11,9.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
752,38,raikkonen,alfa,12.0,12,0.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
753,38,russell,williams,13.0,13,17.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
754,38,giovinazzi,alfa,14.0,14,13.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
755,38,tsunoda,alphatauri,15.0,15,15.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
756,38,latifi,williams,16.0,16,16.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
757,38,mazepin,haas,17.0,17,19.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
758,38,mick_schumacher,haas,18.0,18,18.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
759,38,ricciardo,mclaren,19.0,R,11.0,,,,,Power loss,0.0,49.0,RACE_CONTEXT_INFORMATION
760,38,stroll,aston_martin,20.0,R,14.0,,,,,Collision damage,0.0,47.0,RACE_CONTEXT_INFORMATION
761,39,hamilton,mercedes,1.0,,,81901.0,81682.0,80827.0,,,,,NONE
762,39,max_verstappen,red_bull,2.0,,,81996.0,81984.0,81282.0,,,,,NONE
763,39,bottas,mercedes,3.0,,,82016.0,81991.0,81478.0,,,,,NONE
764,39,gasly,alphatauri,4.0,,,82535.0,81728.0,81640.0,,,,,NONE
765,39,alonso,alpine,5.0,,,82422.0,81894.0,81670.0,,,,,NONE
766,39,norris,mclaren,6.0,,,82839.0,82216.0,81731.0,,,,,NONE
767,39,sainz,ferrari,7.0,,,82304.0,82241.0,81840.0,,,,,NONE
768,39,tsunoda,alphatauri,8.0,,,82458.0,82058.0,81881.0,,,,,NONE
769,39,ocon,alpine,9.0,,,82565.0,82012.0,82028.0,,,,,NONE
770,39,vettel,aston_martin,10.0,,,82549.0,82146.0,82785.0,,,,,NONE
771,39,perez,red_bull,11.0,,,82398.0,82346.0,,,,,,NONE
772,39,stroll,aston_martin,12.0,,,82551.0,82460.0,,,,,,NONE
773,39,leclerc,ferrari,13.0,,,82742.0,82463.0,,,,,,NONE
774,39,ricciardo,mclaren,14.0,,,82688.0,82597.0,,,,,,NONE
775,39,russell,williams,15.0,,,82863.0,82756.0,,,,,,NONE
776,39,raikkonen,alfa,16.0,,,83156.0,,,,,,,NONE
777,39,latifi,williams,17.0,,,83213.0,,,,,,,NONE
778,39,giovinazzi,alfa,18.0,,,83262.0,,,,,,,NONE
779,39,mick_schumacher,haas,19.0,,,83407.0,,,,,,,NONE
780,39,mazepin,haas,20.0,,,85859.0,,,,,,,NONE
781,40,hamilton,mercedes,1.0,1,1.0,,,,5068471.0,Finished,25.0,57.0,NONE
782,40,max_verstappen,red_bull,2.0,2,7.0,,,,25743.0,Finished,19.0,57.0,NONE
783,40,alonso,alpine,3.0,3,3.0,,,,59457.0,Finished,15.0,57.0,NONE
784,40,perez,red_bull,4.0,4,11.0,,,,62306.0,Finished,12.0,57.0,NONE
785,40,ocon,alpine,5.0,5,9.0,,,,80570.0,Finished,10.0,57.0,NONE
786,40,stroll,aston_martin,6.0,6,12.0,,,,81274.0,Finished,8.0,57.0,NONE
787,40,sainz,ferrari,7.0,7,5.0,,,,81911.0,Finished,6.0,57.0,NONE
788,40,leclerc,ferrari,8.0,8,13.0,,,,83126.0,Finished,4.0,57.0,NONE
789,40,norris,mclaren,9.0,9,4.0,,,,,+1 Lap,2.0,56.0,RACE_CONTEXT_INFORMATION
790,40,vettel,aston_martin,10.0,10,10.0,,,,,+1 Lap,1.0,56.0,RACE_CONTEXT_INFORMATION
791,40,gasly,alphatauri,11.0,11,2.0,,,,,+1 Lap,0.0,56.0,RACE_CONTEXT_INFORMATION
792,40,ricciardo,mclaren,12.0,12,14.0,,,,,+1 Lap,0.0,56.0,RACE_CONTEXT_INFORMATION
793,40,tsunoda,alphatauri,13.0,13,8.0,,,,,+1 Lap,0.0,56.0,RACE_CONTEXT_INFORMATION
794,40,raikkonen,alfa,14.0,14,16.0,,,,,+1 Lap,0.0,56.0,RACE_CONTEXT_INFORMATION
795,40,giovinazzi,alfa,15.0,15,18.0,,,,,+1 Lap,0.0,56.0,RACE_CONTEXT_INFORMATION
796,40,mick_schumacher,haas,16.0,16,19.0,,,,,+1 Lap,0.0,56.0,RACE_CONTEXT_INFORMATION
797,40,russell,williams,17.0,17,15.0,,,,,+2 Laps,0.0,55.0,RACE_CONTEXT_INFORMATION
798,40,mazepin,haas,18.0,18,20.0,,,,,+2 Laps,0.0,55.0,RACE_CONTEXT_INFORMATION
799,40,latifi,williams,19.0,R,17.0,,,,,Puncture,0.0,50.0,RACE_CONTEXT_INFORMATION
800,40,bottas,mercedes,20.0,R,6.0,,,,,Damage,0.0,48.0,RACE_CONTEXT_INFORMATION
801,41,hamilton,mercedes,1.0,,,88466.0,87712.0,87511.0,,,,,NONE
802,41,bottas,mercedes,2.0,,,88057.0,88054.0,87622.0,,,,,NONE
803,41,max_verstappen,red_bull,3.0,,,88285.0,87953.0,87653.0,,,,,NONE
804,41,leclerc,ferrari,4.0,,,88310.0,88459.0,88054.0,,,,,NONE
805,41,perez,red_bull,5.0,,,88021.0,87946.0,88123.0,,,,,NONE
806,41,gasly,alphatauri,6.0,,,88401.0,88314.0,88125.0,,,,,NONE
807,41,norris,mclaren,7.0,,,88338.0,88344.0,88180.0,,,,,NONE
808,41,tsunoda,alphatauri,8.0,,,88503.0,88222.0,88442.0,,,,,NONE
809,41,ocon,alpine,9.0,,,88752.0,88574.0,88647.0,,,,,NONE
810,41,giovinazzi,alfa,10.0,,,88899.0,88616.0,88754.0,,,,,NONE
811,41,ricciardo,mclaren,11.0,,,88216.0,88668.0,,,,,,NONE
812,41,raikkonen,alfa,12.0,,,88856.0,88885.0,,,,,,NONE
813,41,alonso,alpine,13.0,,,88944.0,88920.0,,,,,,NONE
814,41,russell,williams,14.0,,,88926.0,89054.0,,,,,,NONE
815,41,sainz,ferrari,15.0,,,88237.0,113652.0,,,,,,NONE
816,41,latifi,williams,16.0,,,89177.0,,,,,,,NONE
817,41,vettel,aston_martin,17.0,,,89198.0,,,,,,,NONE
818,41,stroll,aston_martin,18.0,,,89368.0,,,,,,,NONE
819,41,mick_schumacher,haas,19.0,,,89464.0,,,,,,,NONE
820,41,mazepin,haas,20.0,,,90473.0,,,,,,,NONE
821,42,hamilton,mercedes,1.0,1,1.0,,,,7575118.0,Finished,26.0,50.0,NONE
822,42,max_verstappen,red_bull,2.0,2,3.0,,,,11825.0,Finished,18.0,50.0,NONE
823,42,bottas,mercedes,3.0,3,2.0,,,,27531.0,Finished,15.0,50.0,NONE
824,42,ocon,alpine,4.0,4,9.0,,,,27633.0,Finished,12.0,50.0,NONE
825,42,ricciardo,mclaren,5.0,5,11.0,,,,40121.0,Finished,10.0,50.0,NONE
826,42,gasly,alphatauri,6.0,6,6.0,,,,41613.0,Finished,8.0,50.0,NONE
827,42,leclerc,ferrari,7.0,7,4.0,,,,44475.0,Finished,6.0,50.0,NONE
828,42,sainz,ferrari,8.0,8,15.0,,,,46606.0,Finished,4.0,50.0,NONE
829,42,giovinazzi,alfa,9.0,9,10.0,,,,58505.0,Finished,2.0,50.0,NONE
830,42,norris,mclaren,10.0,10,7.0,,,,61358.0,Finished,1.0,50.0,NONE
831,42,stroll,aston_martin,11.0,11,18.0,,,,77212.0,Finished,0.0,50.0,NONE
832,42,latifi,williams,12.0,12,16.0,,,,83249.0,Finished,0.0,50.0,NONE
833,42,alonso,alpine,13.0,13,13.0,,,,,+1 Lap,0.0,49.0,RACE_CONTEXT_INFORMATION
834,42,tsunoda,alphatauri,14.0,14,8.0,,,,,+1 Lap,0.0,49.0,RACE_CONTEXT_INFORMATION
835,42,raikkonen,alfa,15.0,15,12.0,,,,,+1 Lap,0.0,49.0,RACE_CONTEXT_INFORMATION
836,42,vettel,aston_martin,16.0,R,17.0,,,,,Collision damage,0.0,44.0,RACE_CONTEXT_INFORMATION
837,42,perez,red_bull,17.0,R,5.0,,,,,Collision,0.0,14.0,RACE_CONTEXT_INFORMATION
838,42,mazepin,haas,18.0,R,20.0,,,,,Collision,0.0,14.0,RACE_CONTEXT_INFORMATION
839,42,russell,williams,19.0,R,14.0,,,,,Collision,0.0,14.0,RACE_CONTEXT_INFORMATION
840,42,mick_schumacher,haas,20.0,R,19.0,,,,,Accident,0.0,8.0,RACE_CONTEXT_INFORMATION
841,43,max_verstappen,red_bull,1.0,,,83322.0,82800.0,82109.0,,,,,NONE
842,43,hamilton,mercedes,2.0,,,82845.0,83145.0,82480.0,,,,,NONE
843,43,norris,mclaren,3.0,,,83553.0,83256.0,82931.0,,,,,NONE
844,43,perez,red_bull,4.0,,,83350.0,83135.0,82947.0,,,,,NONE
845,43,sainz,ferrari,5.0,,,83624.0,83174.0,82992.0,,,,,NONE
846,43,bottas,mercedes,6.0,,,83117.0,83246.0,83036.0,,,,,NONE
847,43,leclerc,ferrari,7.0,,,83467.0,83202.0,83122.0,,,,,NONE
848,43,tsunoda,alphatauri,8.0,,,83428.0,83404.0,83220.0,,,,,NONE
849,43,ocon,alpine,9.0,,,83764.0,83420.0,83389.0,,,,,NONE
850,43,ricciardo,mclaren,10.0,,,83829.0,83448.0,83409.0,,,,,NONE
851,43,alonso,alpine,11.0,,,83846.0,83460.0,,,,,,NONE
852,43,gasly,alphatauri,12.0,,,83489.0,84043.0,,,,,,NONE
853,43,stroll,aston_martin,13.0,,,84061.0,84066.0,,,,,,NONE
854,43,giovinazzi,alfa,14.0,,,84118.0,84251.0,,,,,,NONE
855,43,vettel,aston_martin,15.0,,,84225.0,84305.0,,,,,,NONE
856,43,latifi,williams,16.0,,,84338.0,,,,,,,NONE
857,43,russell,williams,17.0,,,84423.0,,,,,,,NONE
858,43,raikkonen,alfa,18.0,,,84779.0,,,,,,,NONE
859,43,mick_schumacher,haas,19.0,,,84906.0,,,,,,,NONE
860,43,mazepin,haas,20.0,,,85685.0,,,,,,,NONE
861,44,max_verstappen,red_bull,1.0,1,1.0,,,,5417345.0,Finished,26.0,58.0,NONE
862,44,hamilton,mercedes,2.0,2,2.0,,,,2256.0,Finished,18.0,58.0,NONE
863,44,sainz,ferrari,3.0,3,5.0,,,,5173.0,Finished,15.0,58.0,NONE
864,44,tsunoda,alphatauri,4.0,4,8.0,,,,5692.0,Finished,12.0,58.0,NONE
865,44,gasly,alphatauri,5.0,5,12.0,,,,6531.0,Finished,10.0,58.0,NONE
866,44,bottas,mercedes,6.0,6,6.0,,,,7463.0,Finished,8.0,58.0,NONE
867,44,norris,mclaren,7.0,7,3.0,,,,59200.0,Finished,6.0,58.0,NONE
868,44,alonso,alpine,8.0,8,11.0,,,,61708.0,Finished,4.0,58.0,NONE
869,44,ocon,alpine,9.0,9,9.0,,,,64026.0,Finished,2.0,58.0,NONE
870,44,leclerc,ferrari,10.0,10,7.0,,,,66057.0,Finished,1.0,58.0,NONE
871,44,vettel,aston_martin,11.0,11,15.0,,,,67527.0,Finished,0.0,58.0,NONE
872,44,ricciardo,mclaren,12.0,12,10.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
873,44,stroll,aston_martin,13.0,13,13.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
874,44,mick_schumacher,haas,14.0,14,19.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
875,44,perez,red_bull,15.0,15,4.0,,,,,Engine,0.0,55.0,RACE_CONTEXT_INFORMATION
876,44,latifi,williams,16.0,R,16.0,,,,,Accident,0.0,50.0,RACE_CONTEXT_INFORMATION
877,44,giovinazzi,alfa,17.0,R,14.0,,,,,Gearbox,0.0,33.0,RACE_CONTEXT_INFORMATION
878,44,russell,williams,18.0,R,17.0,,,,,Gearbox,0.0,26.0,RACE_CONTEXT_INFORMATION
879,44,raikkonen,alfa,19.0,R,18.0,,,,,Brakes,0.0,25.0,RACE_CONTEXT_INFORMATION
881,45,leclerc,ferrari,1.0,,,91471.0,90932.0,90558.0,,,,,NONE
882,45,max_verstappen,red_bull,2.0,,,91785.0,90757.0,90681.0,,,,,NONE
883,45,sainz,ferrari,3.0,,,91567.0,90787.0,90687.0,,,,,NONE
884,45,perez,red_bull,4.0,,,92311.0,91008.0,90921.0,,,,,NONE
885,45,hamilton,mercedes,5.0,,,92285.0,91048.0,91238.0,,,,,NONE
886,45,bottas,alfa,6.0,,,91919.0,91717.0,91560.0,,,,,NONE
887,45,kevin_magnussen,haas,7.0,,,91955.0,91461.0,91808.0,,,,,NONE
888,45,alonso,alpine,8.0,,,92346.0,91621.0,92195.0,,,,,NONE
889,45,russell,mercedes,9.0,,,92269.0,91252.0,92216.0,,,,,NONE
890,45,gasly,alphatauri,10.0,,,92096.0,91635.0,92338.0,,,,,NONE
891,45,ocon,alpine,11.0,,,92041.0,91782.0,,,,,,NONE
892,45,mick_schumacher,haas,12.0,,,92380.0,91998.0,,,,,,NONE
893,45,norris,mclaren,13.0,,,92239.0,92008.0,,,,,,NONE
894,45,albon,williams,14.0,,,92726.0,92664.0,,,,,,NONE
895,45,zhou,alfa,15.0,,,92493.0,93543.0,,,,,,NONE
896,45,tsunoda,alphatauri,16.0,,,92750.0,,,,,,,NONE
897,45,hulkenberg,aston_martin,17.0,,,92777.0,,,,,,,NONE
898,45,ricciardo,mclaren,18.0,,,92945.0,,,,,,,NONE
